idmeter,r_entr_d2d_median,r_entr_d2d_morn_median,r_entr_d2d_daytime_median,r_entr_d2d_pre-peak_median,r_entr_d2d_peak_median,r_entr_d2d_post-peak_median,r_entr_d2mean_median,r_entr_d2mean_morn_median,r_entr_d2mean_daytime_median,r_entr_d2mean_pre-peak_median,r_entr_d2mean_peak_median,r_entr_d2mean_post-peak_median,daily_mean,total_cons
22819800.0,1.097670088,0.019696931,0.059310463,0.147152723,0.192993031,0.00557326,0.891390547,0.033327747,0.066175219,0.200811913,0.11317488,0.013435769,6.996656888,2742.6895
22828745.0,2.714894853,0.065433194,0.159213976,0.182895047,0.383265919,0.106089512,1.1513125419999999,0.02131441,0.06547062649999999,0.0608433755,0.080643137,0.18197926749999999,6.932179348,2551.042
22820870.0,2.490804685,0.0613432765,0.082343946,0.0625778855,0.2386470695,0.0699378375,0.6620013680000001,0.036071396000000006,0.0707544085,0.0524904865,0.15559476849999998,0.009792636,6.817241071,2672.3585
22818132.0,1.765849928,0.13547944,0.247697245,0.205700695,0.164321594,0.34362913,0.753695127,0.035453756,0.079199788,0.056256259,0.224848048,0.014746352,6.724424552,2629.25
22954080.0,0.8395444759999999,0.18377359599999998,0.0765681045,0.0353559455,0.2791890385,0.0044043269999999995,0.7810240625,0.35135421850000004,0.0747938625,0.0581535225,0.33183572,0.015939285499999997,6.71570844,2625.842
22818102.0,5.846438775,0.208099764,0.048538099,0.049451986,0.464331787,0.019530778,0.7423629270000001,0.015670316,0.058298549500000005,0.1029190355,0.079494057,0.0013322605,6.702874332,2506.875
22818195.0,0.296889331,0.0257707255,0.109498088,0.0194710885,0.029749776999999998,0.016622364,0.29196032650000003,0.030070916500000003,0.108845363,0.055298116,0.0545038085,0.0846633725,6.698056266,2618.94
22822114.0,2.387938586,0.012068566,0.079847159,0.08265931,0.193149843,0.039663343,0.840513644,0.017619718,0.071093836,0.137931657,0.180502749,0.011756593,6.677153061,2617.444
23257051.0,0.962512029,0.476163086,0.1159473575,0.082755577,0.522095128,0.041954912999999996,0.705284052,0.0357457715,0.07067608850000001,0.049910091,0.18769883599999998,0.0172200265,6.652262211,2587.73
22825373.0,0.03207394,0.002567983,0.010718592,0.009085521,0.023214801,0.00180759,0.354121301,0.040102515,0.055561332,0.013380459,0.286471472,0.013302578,6.577700767,2571.881
22821646.0,1.746634099,0.013344478,0.062848979,0.087788096,0.15537602,0.023892187,0.688868872,0.01046602,0.035593553,0.063636208,0.16218245,0.026198793,6.560349105,2565.0965
22825489.0,0.628356331,0.109867479,0.116816543,0.040704291,0.162319944,0.019040789,0.474645126,0.126261812,0.076692112,0.059436146,0.122022572,0.01124867,6.541339744,2551.1225
22813977.0,0.142581783,0.0246217725,0.0458234665,0.0208282765,0.039117617,0.0059151080000000005,0.17205152299999998,0.0202702385,0.062023481000000005,0.0340568645,0.0632830095,0.0147889925,6.521936061,2550.077
23256787.0,0.451095411,0.066514367,0.098827033,0.05193654,0.095733391,0.021188199,0.359658159,0.087542871,0.055462143,0.050756302,0.078421225,0.013690113,6.506871795,2537.68
22830870.0,4.729728169,0.1191941145,0.0475972705,0.0333832,0.0502489285,0.016168163,0.670403825,0.125851664,0.015338772,0.043079888,0.186919197,0.010727425,6.414534483,2418.2795
22814766.0,0.50907309,0.08627563,0.052654607,0.084274407,0.089288856,0.019834582,0.352265681,0.134371641,0.059541647,0.062953948,0.058531135,0.018929049,6.410623077,2500.143
22821836.0,2.158576619,0.422919556,0.052785211,0.050534571,0.236030312,1.13366213,0.623471619,0.02255334,0.073407315,0.104996846,0.065100562,0.011266308,6.38780102,2504.018
22820275.0,1.348248944,0.014565343,0.090293694,0.097924038,0.378169091,0.006147533,1.160931059,0.036219808,0.078792491,0.08901058,0.395039759,0.015806765,6.28055,2449.4145
22819097.0,0.79559388,0.047103514,0.109337722,0.07141197,0.079539012,0.027201238,0.586044158,0.073245153,0.073979767,0.051996088,0.055721763,0.018003222,6.251565051,2450.6135
22817974.0,0.646477553,0.10284550949999999,0.06307135999999999,0.0376661025,0.039288229,0.10297723,0.5187518600000001,0.2867982135,0.039641800500000005,0.042667192,0.13531377249999998,0.012891232999999998,6.208026667,2328.01
22823112.0,0.1321775805,0.019240005999999997,0.0417470275,0.0316496145,0.0283053085,0.0145979795,0.249390146,0.038058151,0.078060837,0.061778539,0.014938972,0.019571924,6.186281491,2406.4635
22823095.0,,1.055907539,0.651774566,0.514998669,0.480425411,0.192783408,1.233043657,0.472856695,0.187773146,0.088729923,0.138414889,0.004030522,6.105423387,2271.2175
22820420.0,1.735639185,0.214924499,0.545447998,0.284138147,0.179991254,0.335811704,0.896283944,0.354792864,0.059544928,0.094793153,0.169482963,0.111726479,6.088882653,2386.842
22825644.0,0.130751441,0.022019017000000002,0.014455926000000001,0.0130364605,0.026089325,0.020052850499999997,0.3189851465,0.0176515115,0.054223303,0.021401582000000002,0.1840378805,0.0130077315,5.864456522,2293.0025
22828215.0,3.904743829,0.020199555,0.043648882,0.0711353385,0.084641776,0.004784109,0.622576397,0.011946872,0.03953536,0.066764948,0.2138775,0.002922869,5.82935422,2279.2775
22821315.0,0.27942572,0.029638755,0.056646081,0.030541312,0.057986276,0.010630491,0.280233873,0.024562027,0.070707054,0.057697172,0.173458699,0.022935521,5.764996173,2259.8785
23257118.0,0.770269451,0.050673505,0.081857753,0.07252858,0.104690759,0.02155168,0.570388379,0.03325596,0.051736619,0.057045233,0.076706506,0.01460799,5.747818878,2253.145
23256862.0,0.24857382249999999,0.020718451,0.066694848,0.034501129500000005,0.0739452055,0.007444117,0.533523539,0.0185296255,0.094785303,0.041394649,0.0870850465,0.016626196500000003,5.716118252,2223.57
22821063.0,6.002330297,0.01673641,0.055726396,0.043894548500000005,0.086374836,0.0,0.836841163,0.0090578805,0.1311679885,0.076589137,0.0658868735,0.0,5.714105128,2228.501
23257157.0,1.612229984,2.867472745,0.208098796,0.042445519,0.118096873,0.049408295,0.620410321,0.035680466,0.081287663,0.063716901,0.068364418,0.013771163,5.656846154,2206.17
22819954.0,2.146068596,2.470143915,0.197604922,0.123909331,0.215017207,0.355794848,0.828205275,0.118459956,0.0829474,0.085492279,0.064084687,0.006861385,5.651395408,2215.347
22830753.0,0.791543876,0.071327723,0.05000137,0.024571394,0.090195437,0.00471351,1.359251636,0.040573709,0.068628006,0.036134314,0.078951868,0.015033624,5.610746094,2154.5265
22814921.0,0.5827763465,0.0229120885,0.09360631850000001,0.0599438665,0.08888812,0.004179631499999999,0.9544930620000001,0.0228022605,0.2285668795,0.0806351535,0.08501877899999999,0.010906864,5.606882353,2192.291
22813291.0,0.0791714355,0.0146944075,0.0177580055,0.021697462,0.030413648,0.0174913025,0.18406221350000002,0.0146459085,0.058340624,0.0388922175,0.036406799000000004,0.09117921849999999,5.566358056,2176.446
22822021.0,0.367699891,0.00658808,0.079675515,0.060522806,0.135840025,0.00476425,0.775992809,0.034134832,0.118333157,0.056783189,0.158262112,0.017197765,5.547043478,2168.894
22825844.0,0.394503564,0.008744212,0.100667562,0.07193163,0.032822502,0.004841717,0.712004884,0.03478675,0.087392255,0.12756901,0.034368701,0.018066321,5.537467949,2159.6125
22813402.0,4.665496013,0.76602628,0.077698513,0.051764493,0.08552325,0.033933638,0.559327981,0.013015876,0.048713971,0.033443274,0.258585035,0.013076897,5.528218112,2167.0615
23256827.0,1.343446844,1.687369867,0.057531008,0.059439058,0.344378051,0.048635206,0.51542772,0.069099685,0.035468476,0.082775557,0.031170914,0.010879016,5.464107143,2141.93
22820071.0,0.660206228,0.039867695,0.09600741,0.06978696,0.125569176,0.019195985,0.659809261,0.03143598,0.089349219,0.057494847,0.089668163,0.017003559,5.442316667,2122.5035
22823799.0,0.1585662315,0.024764188,0.031601802,0.025055537000000003,0.035314823999999995,0.01299651,0.35143833599999996,0.0357729755,0.0744133625,0.056919541500000004,0.0236831165,0.0173191935,5.420417092,2124.8035
22828326.0,0.560609174,0.044303463,0.102871231,0.076717761,0.089850382,0.009275214,0.513956669,0.028783644,0.043159598,0.030400751,0.215783284,0.015122316,5.413469231,2111.253
22825503.0,0.03289397,0.016513156,0.021154525,0.022996614,0.026237865,0.003378541,0.174086622,0.096754497,0.06784009,0.042371441,0.032973982,0.018261477,5.349365385,2086.2525
22954114.0,0.1883057645,0.02525727,0.066297813,0.052891934,0.049410458500000004,0.016330793500000003,0.202237875,0.025768028,0.062534451,0.056486105,0.043599332,0.032909173,5.325928389,2082.438
22821199.0,0.53423602,0.030344376,0.065907522,0.034601342,0.009296881,0.000684909,1.0623066175,0.0416884155,0.26012500699999996,0.119925531,0.015775196,0.0102402325,5.321475389,2054.0895
22820834.0,4.86875509,0.387181469,0.0731545,0.095753096,0.116152085,0.008469265,1.6712280025,0.0701948375,0.07501925649999999,0.051553136,0.088895226,0.012456579499999999,5.314735294,2078.0615
22821601.0,2.752215761,0.865654875,0.1280135205,0.1277558435,1.61045214,0.5779096735,1.043184761,0.0102858895,0.13062084000000002,0.1012157505,0.0510071285,0.0061444625,5.295882051,2065.394
22820520.0,0.403087773,0.026469575500000002,0.09618457899999999,0.074124484,0.053602609499999995,0.0145269865,0.7555452175,0.03322192,0.0875554345,0.071996222,0.0452155595,0.0177475205,5.289210997,2068.0815
22814527.0,0.606807606,0.105092684,0.0663353,0.035979389,0.054561491000000004,0.0069202645,0.680716175,0.27158205950000003,0.0820060235,0.0639981535,0.07292324850000001,0.015136024,5.283983376,2066.0375
22819476.0,0.995362507,0.071486976,0.176845043,0.053682942,0.124958267,0.016630388,0.884442498,0.048078417,0.115718138,0.055954244,0.098004735,0.013342197,5.272696429,2066.897
23256967.0,0.539741103,0.007498501,0.072178887,0.044787904,0.073126021,0.005911371,0.8050330425000001,0.0257733105,0.11399231900000001,0.1461338815,0.069192767,0.0050906455,5.154461538,2010.24
22829417.0,1.620407455,0.016377658,0.14574989,0.204818372,0.235091645,0.02052314,0.955122582,0.026195392,0.079729118,0.054403335,0.244660137,0.014135787,5.135267949,2002.7545
22822539.0,4.176195589,0.075474484,0.036610151,0.031783721,0.101089058,0.0,0.656119603,0.027768688,0.058248772,0.05136132,0.13495306,0.0,5.125925641,1999.111
22817556.0,0.823811002,0.0720351075,0.0561176545,0.028149696000000002,0.061190424,0.011345435000000001,0.485146356,0.073271973,0.029047494,0.018929781,0.131653584,0.010000116,5.116192308,1995.315
22829988.0,4.028036256,2.580562,0.148130761,0.786673195,1.286868223,0.0540481,0.7400210279999999,0.13691643850000002,0.028121566,0.038652959,0.2021174005,0.0077906645,5.106632653,2001.8
22813042.0,0.4862773205,0.055536973,0.1105634985,0.028645999,0.09304241699999999,0.0224915265,0.3478052485,0.061823271,0.0695353575,0.0592939415,0.0592791245,0.07186862699999999,4.877772379,1907.209
23257182.0,1.455101155,1.120482826,0.084630595,0.080208726,0.707815162,0.299506429,0.463074631,0.033073484,0.059205887,0.098984597,0.048654208,0.014852755,4.846974359,1890.32
22819700.0,0.391847199,0.023031841,0.069684736,0.058088505,0.064134435,0.007731097,0.6527926319999999,0.0314126415,0.080870107,0.073681422,0.0487233895,0.0170881295,4.812252747,1751.66
22813195.0,6.549114118,0.0590855995,0.056418187999999994,0.043450946,0.143433751,0.0,0.702888891,0.0235193915,0.056815873,0.0527190615,0.16107270299999998,0.0,4.800503836,1876.997
22823764.0,0.3273637385,0.0423188825,0.0343562575,0.042302203,0.07991050999999999,0.0210353195,0.2481522595,0.08120831349999999,0.06635840700000001,0.047363169499999996,0.0705234485,0.022989607,4.77760992,1782.0485
22826500.0,0.188517168,0.007927265,0.090771706,0.05286545,0.044705635,0.005057697,0.761509964,0.038246052,0.133834439,0.219317927,0.029037739,0.016044876,4.753552564,1853.8855
22814924.0,0.532966592,0.068304247,0.078284906,0.041245189,0.087120273,0.008825102,0.458956231,0.062151001,0.058579339,0.035578662,0.060602319,0.008002079,4.732442159,1840.92
22820494.0,2.48490665,0.0090871605,0.1239499755,0.118180381,0.352630185,0.0157880355,0.9446854355000001,0.004130023,0.0865774875,0.11517358999999999,0.1002582795,0.0022182284999999998,4.700426923,1833.1665
22814228.0,3.262885631,0.034148241,0.080931771,0.043848325,0.217834593,0.008484769,0.7420155155,0.031510924,0.07477506,0.050235387500000006,0.183910162,0.014990342,4.689397436,1828.865
22826315.0,3.399760136,0.007026076,0.041527899,0.043153857,0.164462781,0.008244549,0.846009518,0.010263216,0.064663284,0.136003596,0.125789057,0.006048733,4.626357527,1721.005
22953883.0,2.823402411,0.057181723000000004,0.2974248995,0.167247249,1.588758689,0.0,1.1635681875000001,0.027620529999999997,0.1400352115,0.0459646825,0.134316683,0.0,4.545344388,1781.775
22820048.0,0.214408511,0.01260338,0.059701285,0.060337871,0.082735642,0.012041316,0.55218113,0.03943248,0.083314267,0.104814268,0.052779583,0.017957251,4.54090051,1780.033
22818033.0,0.693578766,0.461357695,0.037268912,0.04012053,0.084346322,0.061429262,0.388455603,0.031295147,0.080380824,0.079114458,0.043766574,0.019460863,4.530191327,1775.835
22823822.0,0.4315509615,0.019674683999999998,0.0693473525,0.1044221095,0.0791810925,0.0138524175,0.43445075099999997,0.032195336000000005,0.081089299,0.11032183849999999,0.0598458975,0.0168340755,4.527060102,1770.0805
22830401.0,3.88841314,0.420241616,0.417857622,0.030543082,0.402532315,0.01956777,0.946889101,0.078883537,0.270468193,0.06135607,0.256064383,0.010314059,4.488498724,1759.4915
22816495.0,2.798317414,0.540519379,0.512986704,0.042393532,0.087460343,0.025839208,1.353928927,0.138015058,0.683458019,0.051840574,0.067237288,0.008528306,4.472378827,1753.1725
22813039.0,1.085665223,0.007913666,0.079881089,0.087887988,0.157435005,0.006564155,0.941698481,0.023885956,0.067840757,0.108319766,0.203246486,0.013515677,4.456253846,1737.939
22819458.0,0.507929787,0.0483037,0.066220307,0.06778654,0.094525403,0.01486559,0.52943934,0.070668954,0.060029009,0.045935911,0.070245443,0.01279871,4.422758312,1729.2985
22823716.0,0.071295254,0.020562842499999998,0.017830532,0.0184816705,0.0271516405,0.010681032,0.103150627,0.018421404,0.051389419,0.021051185,0.016600142499999998,0.0695207525,4.417006394,1727.0495
22814369.0,0.300310546,0.03471657,0.044283104,0.03109138,0.077558098,0.01757249,0.49368703550000004,0.019730373500000002,0.033412011500000005,0.0210273835,0.255872657,0.013294149,4.406960256,1718.7145
22825386.0,0.911724097,0.464642552,0.096533523,0.120690357,0.55307414,0.318874071,0.968052087,0.024497307,0.107797629,0.079272952,0.048092472,0.012868444,4.401358247,1707.727
22820644.0,0.3593541735,0.034216424499999995,0.046553681,0.0611423275,0.063918502,0.0201001845,0.3679382715,0.033470377499999995,0.06850978099999999,0.0978448205,0.033668549500000006,0.01971024,4.399459948,1702.591
22827539.0,1.0858626265,0.0023003095,0.1589342335,0.078501022,0.17593941400000002,0.035230487000000005,0.979416885,0.0147181015,0.2863662715,0.0473593415,0.0824414395,0.044712169999999996,4.338245524,1696.254
22828214.0,0.271581049,0.0420339045,0.0621979375,0.043901431000000005,0.054832341,0.007522243499999999,0.4459927565,0.058618998,0.058822889,0.0528187345,0.043337555,0.0154499585,4.215159439,1652.3425
22819518.0,0.186723517,0.004475406,0.037127525,0.043229067,0.055036114,0.0030451,0.660278258,0.033942082,0.058801653,0.077148919,0.229753908,0.017518497,4.172951282,1627.451
22816074.0,0.02301112,0.0065750035,0.0073725430000000005,0.0075709265,0.0168077325,0.0006908075,0.4949253805,0.015911005,0.027273632,0.027018163499999998,0.1761322505,0.016416116,4.164323529,1628.2505
22828046.0,0.608516038,0.082492254,0.251690274,0.023627452,0.104749287,0.013775479,0.397816951,0.068582855,0.172400851,0.061559828,0.053487226,0.062255665,4.159167526,1613.757
22825535.0,0.23070709,0.013352398,0.068440526,0.042780208,0.030361002,0.005452089,0.752732744,0.037046711,0.138410135,0.084816589,0.022167661,0.017353861,4.138435897,1613.99
22825936.0,0.4584103275,0.062173717,0.0498749635,0.036136329,0.032145820000000006,0.004377163,0.705147765,0.2549206255,0.07575902849999999,0.045978754499999996,0.043689832,0.016377154,4.09955243,1602.925
22822874.0,0.546872784,0.091400816,0.108305269,0.028191083,0.071899886,0.014572068,0.408259219,0.143259937,0.075807308,0.049702831,0.046878181,0.014489957,4.079516484,1484.944
22822554.0,2.735988304,0.017672211,0.07048797100000001,0.074761011,0.22625373199999999,0.013261797499999999,0.7970110925,0.0044460425000000005,0.052961210999999994,0.09450623250000001,0.1255155585,0.002480247,4.037038363,1578.482
22820874.0,1.576464656,0.026953413,0.022624425,0.024000301,0.052320452,0.012349521,0.511126933,0.030439887,0.041766487,0.044997377,0.187879997,0.01567469,4.03588648,1582.0675
22821805.0,0.890345321,0.010343095,0.096991641,0.081803532,0.047220986,0.006024138,1.1108685485,0.012012781,0.19047780050000002,0.13193271099999998,0.0157952325,0.0071858140000000004,4.012044872,1564.6975
22825724.0,0.553303031,0.05372636,0.189582009,0.030901311,0.077568223,0.024786075,0.397692895,0.036474066,0.0772334505,0.061022840999999994,0.08032062449999999,0.044315055500000006,4.00714359,1562.786
22816081.0,1.297702534,0.09963614949999999,0.1842816405,0.0879305055,0.4473884375,0.021044776,0.8401427495,0.041323602,0.07820350549999999,0.0593713995,0.34010628099999995,0.0125374525,3.995258312,1562.146
22818193.0,1.064855634,0.638103986,0.092332568,0.08062821,0.1064526395,0.022594220999999998,0.5325349725,0.036241662,0.1259357095,0.1226599515,0.0422940325,0.0175148,3.982787724,1557.27
22813188.0,0.054564247999999996,0.0020309975000000003,0.015417335,0.0226209395,0.023852555499999997,0.0017884049999999999,0.6042095439999999,0.037284292999999996,0.0391283675,0.0567553635,0.30562461949999997,0.0181691725,3.932810742,1537.729
22817489.0,0.911585692,0.115984924,0.051938187,0.026382321,0.091973237,0.015989981,0.314245481,0.111077287,0.048441164,0.039102459,0.061797725,0.030137466,3.907461538,1523.91
23257122.0,0.72021157,0.028772799,0.036048907,0.139135545,0.065607913,0.023554095,0.550309779,0.041076286,0.075280006,0.066855008,0.025444203,0.04327673,3.852053571,1510.005
22953976.0,0.179735972,0.021620766,0.042835688,0.043239686,0.040999181,0.008711814,0.44316153,0.029738506,0.076032329,0.08230636,0.026047433,0.018027559,3.810587179,1486.129
22821909.0,,1.086023935,1.220770512,1.227148955,0.926678488,1.327795055,1.553968606,0.632866232,0.091353499,0.170843954,0.338867914,0.092862256,3.7487,1461.993
22830616.0,3.96448607,0.012583843,0.013868891,0.013256883,0.034425332,0.0,0.623002149,0.031945101,0.022168238,0.029309577,0.211269623,0.0,3.741359536,1451.6475
22829843.0,3.531696981,0.0885587115,0.2717143105,0.069638799,0.571115772,0.0196082095,1.450084407,0.029144728,0.28802971,0.062925306,0.357324091,0.011789632,3.73858312,1461.786
22821065.0,0.119354584,0.032086749,0.026772528,0.029816801,0.039536962,0.011394169,0.267279856,0.13765595,0.025059441,0.03297181,0.047677675,0.01292893,3.698637755,1449.866
22817338.0,0.341079173,0.0216003435,0.0339588475,0.0315398405,0.070689996,0.005777011,0.46354203299999996,0.031180114000000002,0.043535889,0.0357561495,0.211043537,0.007023227,3.688875,1446.039
22822978.0,0.443752709,0.007143748,0.083499366,0.062300737,0.082326956,0.004161119,0.8155564175000001,0.036111913999999995,0.08078967749999999,0.056737273000000005,0.1370291455,0.01783467,3.682679245,1366.274
22816494.0,0.2417849895,0.021455035,0.033319761,0.038668657499999995,0.07502368400000001,0.0080481165,0.455831162,0.0301968715,0.031608188499999995,0.041784573000000005,0.196092665,0.012399602499999999,3.678457801,1438.277
22825506.0,0.8710518305,0.004927684999999999,0.086452623,0.09597605249999999,0.1585193425,0.0023417075,1.069652767,0.01647924,0.079205312,0.1580394425,0.2457603855,0.0099401795,3.658284615,1426.731
22819521.0,0.17066480950000001,0.0007937759999999999,0.042338197,0.0297206565,0.0416288195,0.000563666,0.917153081,0.01811924,0.062423186,0.142015994,0.277230268,0.010479178,3.610610969,1415.3595
22825078.0,3.003756552,0.068743159,0.054173738,0.070041199,0.093673886,0.0124874,0.6098617040000001,0.0355151095,0.058977089999999996,0.050200584000000006,0.1314530815,0.0038019475,3.549579487,1384.336
22822174.0,0.1910303955,0.0172675685,0.0514819205,0.034174194000000005,0.0275355185,0.004911238,0.486996292,0.0620105455,0.08278366000000001,0.061129129,0.016822653,0.0170311115,3.5239375,1381.3835
22817306.0,1.39091675,0.084145839,0.0971227995,0.0882511465,0.131990595,0.026539602000000002,0.612122894,0.036291825,0.0675890085,0.050946052,0.081694244,0.017636764,3.522608696,1377.34
22816583.0,2.866218789,0.10884429,0.036528196,0.028385941,0.086005464,0.367624535,0.483762525,0.10414913,0.052321017,0.027316944,0.071037376,0.037100746,3.51502551,1377.89
22830825.0,3.884613743,0.026806888,0.134000828,0.08044726,0.191493298,0.011936581,0.7351725235,0.028668903,0.1229104075,0.0626559815,0.1022097805,0.0115781645,3.465284031,1323.7385
22953876.0,0.388247276,0.032614964,0.024499749,0.02257086,0.061557318,0.000662912,0.428156239,0.099163893,0.034841105,0.03755055,0.153122672,0.005182151,3.418048469,1339.875
22822299.0,2.132053216,0.0826741825,0.0540133125,0.0331069065,0.103233569,0.0,0.545810137,0.041570391,0.04468243,0.021767154,0.204457957,0.0,3.319658163,1301.306
22826189.0,4.446209979,0.251038998,0.062865238,0.115568382,0.14256797,0.017651392,0.9105274895,0.0419347165,0.0573308305,0.075483212,0.18173909249999998,0.013510146,3.290029487,1283.1115
22821656.0,0.233946105,0.03651315,0.03132625,0.028582431,0.030231016,0.00314982,0.3056246375,0.020626697,0.038666482,0.0239055175,0.206232083,0.002937916,3.210629156,1255.356
22813379.0,2.038115329,1.197925857,0.20861629599999998,0.09096645,0.4683175125,0.964826177,0.782169713,0.027978699500000002,0.0660995255,0.060844281,0.249547628,0.009765949,3.136103581,1226.2165
22821783.0,0.134051874,0.01903118,0.023678748,0.020333277,0.04115916,0.002454659,0.5114803645,0.07657850499999999,0.031459809000000005,0.0567221885,0.0463807295,0.015733353,3.118567602,1222.4785
22819302.0,1.1670513405,0.210521639,0.152015627,0.017537842,0.0424906845,0.0096861185,0.5605405674999999,0.1146093185,0.2149223425,0.063309112,0.040827129,0.009674282499999999,3.103962916,1213.6495
22827889.0,0.59113817,0.050533173,0.06294059,0.065004453,0.109967112,0.006041336,0.587894893,0.043160531,0.045637451,0.030164904,0.193295044,0.016060577,3.099048469,1214.827
22826907.0,3.323009462,1.217799843,2.912535338,2.426271321,2.950498036,0.012525801,1.040750126,0.019118676,0.081342289,0.137092741,0.282775926,0.004591674,3.092242308,1205.9745
22821617.0,0.567234656,0.032356578,0.064759537,0.059161163,0.084753591,0.031910109,0.543654949,0.028092685,0.06834739249999999,0.059126741,0.061581856,0.0128150655,3.091496164,1208.775
22828209.0,0.64914689,0.039634673,0.08340928,0.073124889,0.116191585,0.005005716,0.6234179795000001,0.0367452305,0.0787257455,0.0605474535,0.0803604195,0.017497203000000003,3.086197704,1209.7895
22829342.0,0.26389743899999996,0.0309273875,0.05305398,0.026162909999999998,0.072781232,0.007302993,0.4008181545,0.035712231,0.0500822635,0.054860369500000006,0.098195876,0.01806672,3.02186445,1181.549
22821439.0,1.326249045,0.050528272,0.062014661,0.094957618,0.125289812,0.079046617,0.720411155,0.035208773,0.0773602695,0.1265871495,0.0558243155,0.08365816400000001,3.016334615,1176.3705
22825981.0,0.489659197,0.028799411,0.259043306,0.014268964,0.046235137,0.011858255,0.643288634,0.030219887,0.277812895,0.060255222,0.143716664,0.017205519,2.983523077,1163.574
22829706.0,3.727528786,0.07258312350000001,0.1081926465,0.0533837065,0.4179152475,0.019608055,0.759010717,0.037481218499999996,0.075520423,0.043952889499999995,0.11893743000000001,0.012273196,2.972644872,1159.3315
22829804.0,0.146209156,0.0277690185,0.031698917,0.037118869,0.068512055,0.0034621260000000003,0.335977227,0.041643021,0.0499238235,0.037625437,0.194180436,0.016220217000000002,2.926826087,1144.389
22821824.0,4.824938937,0.085899887,0.182933041,0.262811112,0.082650657,0.025189929,0.956264504,0.0268127235,0.10634159,0.1535213665,0.07558086750000001,0.015296704000000001,2.921621173,1145.2755
22823445.0,0.553215863,0.012928709,0.050448043,0.063888195,0.080327821,0.008478918,0.5584541155,0.0404180595,0.0665169525,0.056378905,0.15663696500000002,0.0176257205,2.918589286,1144.087
22825145.0,1.153731418,0.088008615,0.090529371,0.072939137,0.500084206,0.055420595,0.390652891,0.045190729,0.046107847,0.057313326,0.037925724,0.073886361,2.849709184,1117.086
22817386.0,0.149360527,0.006465373,0.025169627,0.023797764,0.064421987,0.004108751,0.402254957,0.040187363,0.045798269,0.025652389,0.275713354,0.018092495,2.840709184,1113.558
22819642.0,0.012166314000000001,0.0038297484999999997,0.0035052015,0.005911773,0.011493538000000001,0.0,0.5765952299999999,0.058697729000000004,0.03765944,0.013798198,0.22331123,0.0,2.792753827,1094.7595
22825648.0,2.070195625,0.921082727,0.941052004,0.788974312,0.680251394,0.01430843,0.6155202325,0.0900135985,0.2014715375,0.053507596000000004,0.067974111,0.047879228499999996,2.748867008,1074.807
22825510.0,0.34909594,0.01487351,0.037140366,0.036408819,0.053806245,0.01190382,0.889886798,0.021976087,0.076840071,0.180483338,0.072214373,0.01233306,2.726017995,1060.421
22813448.0,1.2848836184999999,0.027367038,0.114680717,0.060433693,0.16263541850000002,0.0273484005,0.7605310085,0.036965812,0.08334436849999999,0.0565772425,0.124758678,0.0160020205,2.723382051,1062.119
22815933.0,0.215839757,0.035376297,0.0347858885,0.026842563,0.0462754115,0.006209141499999999,0.488406154,0.0220965015,0.045496999499999996,0.024071723500000003,0.226582382,0.012133788,2.717373402,1062.493
22822879.0,4.410154885,0.628585622,2.321694666,0.712081554,0.794216489,0.003257272,1.880476947,0.269594389,0.258064242,0.054312291,0.630815639,0.017649265,2.716947436,1059.6095
22830822.0,0.629798034,0.004269568,0.025369136,0.020411126,0.050280843,0.002985915,0.720553849,0.02816929,0.076997541,0.031169933,0.463639206,0.015630605,2.705086387,1033.343
22818808.0,3.114366267,0.185005993,3.377599837,1.873680378,0.236078554,0.036387825,1.224715783,0.014719011,0.221255568,0.042973453,0.185453911,0.035958721,2.687028351,1042.567
22826512.0,1.260338769,0.743039604,1.395574247,1.095750366,0.7914591950000001,0.168881558,0.7523929825,0.3108858445,0.024399940000000002,0.041505278,0.230035027,0.024115567,2.639003856,1026.5725
22830412.0,3.650276197,0.903392897,0.378806132,0.067070289,0.348635104,0.076650566,0.750728458,0.026566569,0.088665594,0.050330817,0.07740541,0.218050413,2.628808184,1027.864
22813991.0,0.84497094,0.034628243,0.083241588,0.013292357,0.115346873,0.010226989,1.20039086,0.070186287,0.087103198,0.05835877,0.064598509,0.016492501,2.626478316,1029.5795
22826908.0,0.366841006,0.030175821999999998,0.062270820000000005,0.043635048,0.075921477,0.008831358000000001,0.621926918,0.028044504999999997,0.0896886145,0.058629029,0.085782672,0.016543581,2.625180307,1026.4455
22813217.0,1.743338131,2.361563396,0.18615182,0.089713767,0.408708333,0.388417873,0.993160337,0.1211565825,0.1398195475,0.0548236995,0.2244402165,0.016384661000000002,2.604381074,1018.313
22825329.0,0.779834716,0.213720156,0.042505818,0.027199278,0.092438576,0.077307597,0.377725765,0.185545133,0.061623681,0.035226488,0.084407089,0.014910529,2.574423077,1004.025
22814181.0,3.298836731,0.0509840005,0.3455156935,0.034368918,0.1302225375,0.0504383375,0.793888642,0.0483851525,0.07999888150000001,0.023872558,0.06544702899999999,0.16989216899999998,2.57265601,1005.9085
22821050.0,0.788476036,0.016802801,0.018533414,0.021320227,0.030741648,0.0,0.555077545,0.067558204,0.049540832,0.032626186,0.027689858,0.0,2.515559949,986.0995
22953960.0,4.280004536,4.472895725,0.256075739,1.079184082,0.849808702,0.51539384,1.245232969,0.098006229,0.069235699,0.036032506,0.042604566,0.015911059,2.438223077,950.907
